reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
gp:AOqpTOGz96KvTTG9wm1bkDOc6UJMuPaYUJ1ag8vdcviTMFSSjf4n5_BMhSWdR6vMF-izCh9ikCy8zEYB5oiCzA,Zaid Asam,https://play-lh.googleusercontent.com/a-/AOh14GjjsD1a_SH1llrcY-pUUTbeQ_aHEGRi5p-oFm4Adw,Refresh gets lots of time,4,0,14.3.0,2022-02-21 14:52:26,"Hi, Thank you so much for the rating :)
",2022-02-21 15:09:46,newest,net.omobio.dialogsc
gp:AOqpTOFd8bfqIzrqeS-NbPYwhjw8IipxBS5bD9MCGPkXkUPrJWdiDRggqW-szYJv9ZzVDHN1baoIZ6QSbTYz2g,Praneeth mendis,https://play-lh.googleusercontent.com/a-/AOh14GibUJfgXk_a2wZiiEsbu-Jn_wmwBoNyLbzwrh6xQA,Updated app is not working,4,0,15.0.0,2022-02-21 07:45:33,"Hi, Apologies for any inconvenience caused to you. We are continuously improving the speed and the stability of the app, and keep the app always updated with the latest version.",2021-03-28 08:37:23,newest,net.omobio.dialogsc
gp:AOqpTOHe4Znh8eFRfn8s7TVIQona_-Hx561PtHR93aLO63DLgJtYTf3zJTQuRKP7cfr_z-CTFwQrkFoONVtJSQ,Kalindu nimsara,https://play-lh.googleusercontent.com/a-/AOh14GgTQUk_on7iMWUC2Sn8G9modX5rUee9GL8oTz07KQ,Speed wadi unanm supiri,4,0,15.0.0,2022-02-21 03:45:49,"Hi Kalindu , app eke wegaya digin digatama wedi karanna apa team eka katayuthu karanawa. idirieydi mema gataluwa nirakaranaya wanu atha. obage review ekata bohoma sthuthuyi.",2022-02-21 04:05:12,newest,net.omobio.dialogsc
gp:AOqpTOFggWl_IFz3qgGBKjgKRzC4eFwf0ng6ubRglsXOHeUKEQwk8I1SuCRu-1z1ondK_Y9P_KjzyYzK-XiQgw,Sudhan Prashan,https://play-lh.googleusercontent.com/a/AATXAJwJDIU-P6FARhN68aOJgN7aX5ieDepK7eExTo2W=mo,Good 👍,4,0,15.0.0,2022-02-20 21:19:08,"Hi, Thank you for the review. We appreciate the feedback.",2022-02-20 21:33:31,newest,net.omobio.dialogsc
gp:AOqpTOFLD8wV-5g-TGkcFYsTle0u4tMw1jXS0NPhZtdUTpPupOZ-ZB4PomJn28KyTYuqYvVhPkMc4nnzFWY99g,Anushi Perera,https://play-lh.googleusercontent.com/a-/AOh14GitoesN-CzO3028M5RKRA00DrWUQHsNKIhoZnXiGw,Good app👏,4,0,15.0.0,2022-02-20 08:21:22,Thank you for taking your valuable time to rate the app. Please share the app with your friends & family too 🙂,2022-02-20 08:34:22,newest,net.omobio.dialogsc
gp:AOqpTOGfzpNHgei1NZ1k02LnhtKFAMK7EKiZm2TBITkQ7IM562ifNsMWfTh5ZmwEZWJWlpUSvhUgMIEyUX3nCg,janith rajitha,https://play-lh.googleusercontent.com/a/AATXAJy42UkQ15AcvWEU1AsIEJwqriw6UuLlkuTq0tfi=mo,This is brilliant,4,0,14.3.0,2022-02-20 05:29:40,"Hi, Thank you so much for the rating and feedback. :)",2022-02-20 05:42:01,newest,net.omobio.dialogsc
gp:AOqpTOEHPrc3GcHNv_9aca9nizWgaM20Ug6s5jwdw6mPJ81555E0wnShVB7g5O1hr2WkgTvzXLQNHDRzGdOU5w,Mohammed Shaheem,https://play-lh.googleusercontent.com/a-/AOh14GgHexEC9us6cHsxvSfy79IkhRQRG1GQ6TLdp8do,It okay but i to need to improve,4,0,,2022-02-20 04:56:41,Thank you for taking your valuable time to rate the app. Please share the app with your friends & family too,2022-02-20 05:11:14,newest,net.omobio.dialogsc
gp:AOqpTOEZFAVZiAwwilb31D8wngwKHujUBQw_ZO1aEw2VptYRrFT7ME0rYnDxQfU8xpaSV6OxSgn_bG3EDeQnVA,Thenuka Dissanayake,https://play-lh.googleusercontent.com/a-/AOh14GhZXWA7EJrEsSNR-NkLuJnMrNLaaTASSwBYwy-L,App is good to use it is user friendly however when I open it more than 1 minute in loading screen. Too slow to use 😴 😪 😒,4,1,15.0.0,2022-02-19 15:06:30,"Hi Thenuka, Please do accept our humble apologies for the inconvenience caused, we would appreciate it if you could share more details of any incidents via our WhatsApp number 777678678 as our team will be happy to assist you. We hope you'll reconsider giving us a better rating 🙂",2022-02-19 15:09:23,newest,net.omobio.dialogsc
gp:AOqpTOF7_V4S_vyNb-RlHdlplAKnkJtHLpzFUVR2fZ2mFcTRuYItjCeI9QcoNSZECBexunUqgEo9Y3JIa02sjw,Gac Fernando,https://play-lh.googleusercontent.com/a/AATXAJxkQt3ikYgwP1-ReVRuc6_gJGiooKFPcuyqOrs3=mo,Jju,4,0,14.2.2,2022-02-19 11:20:05,"Hi, Thank you so much for the rating and feedback. :)",2022-02-19 11:30:34,newest,net.omobio.dialogsc
gp:AOqpTOHclxfzinI2qBl0zivahrLojs6VY_0_8P-1BOyyrUpcRIT5A97gmMPVvsvRDh-8P_dCbEfEeOe2ZiXgeQ,Prabash R,https://play-lh.googleusercontent.com/a-/AOh14GhDcPB84xo7s5T0ZM2RqB53i_XxYp_oqDj0Xylx,"I love the new look. It's very easy to use, eye catching design and I think the new version even performs better than older one. Older one had some lagging problems but with the new update u kinda have resolved it. I manage 4 dialog connections including my tv connection, never had any problems when using the app. Only problem with dialog is that, lots of traffic. Cannot get a fast internet connection in Mawanelle area, even with full signal. Even airtel 3G connection is faster than ur 4G . ☹️",5,3,,2021-03-18 10:35:51,"Hi Prabash,
Thank You very much for the 5 star rating and the review 😊!

Further, kind apologies, sorry for the inconvenience caused.
With related to the mentioned concern we kindly request you to contact us via WhtasApp - 0777 678 678 or Facebook - Messenger by clicking the option - Agent. We shall gladly assist you further on the same.",2021-03-18 10:46:20,most_relevant,net.omobio.dialogsc
gp:AOqpTOFJWj2AJxOGS16TNIV85NOlSNMkxXWY5dCxEJ4dMhoM6RCCOql_0yqiftUN2uvHOUoyTSnwmi6Qu9t73g,Mobina Saldin,https://play-lh.googleusercontent.com/a-/AOh14GiICmtMENK-LYSkUxuX5ZOwYFEPimkASv1W6LGs,"Updating my earlier review. I had a issue and I put a review mentioning the issue. Now the support informed me that the reason app didn't load was because I was not using the network time. And guess what that was the issue. I normally set the time manually as I want an extra 10mints added to the ususal time. Now after changing the time settings, I can use the app back. Very use ful app for me to keep an eye on all dialog related accounts. thank you dialog for the support.",5,1,,2021-09-23 03:55:38,"Hi, Thanks for the 5-star rating Please share the app with your friends too",2021-09-23 04:04:27,most_relevant,net.omobio.dialogsc
gp:AOqpTOE51V3ZQ5K0SWYP-BWhuNLzn_6ln65cII3OIhr7LoODeTdTwZvOLZlXRrw8jP4KECR9nCpbk02yeJfjDg,Denver,https://play-lh.googleusercontent.com/a-/AOh14GgLN-yQFZPZrIZGJaPAVWhJ34uiA6omzIvrL6QT6w,"It's easy to manage data left and add packages. I added my card recently and payments are pretty easy now. I'm a little concerned about the safety though, the payment went through without even requesting my cvv or an otp atleast",5,2,15.0.0,2022-03-04 21:10:20,"Hi, kindly note that the MyDialog App is deigned with the safety protocols and standards to meet the user requirement.",2022-03-04 21:34:25,most_relevant,net.omobio.dialogsc
gp:AOqpTOHcpUDrrfr5yIQdSUX-fz-k2hGNPup5kusLMoYylpEBFKXSkezziZ72TLsvi-89J06neD4xU-zE4UFMDQ,Malcolm Paul Pereira,https://play-lh.googleusercontent.com/a-/AOh14GgkY-hPoGzYOAbyE8j-DInALclVZHJjqx8j7HrIAQ,"I have been using the app prior to the pandemic and I find it to be quite convenient specially once you add a payment method most of your requirements with regards to dialog can be taken care of. However, the automated customer support does need a load of improvement, because if your requirements doesn't fall within it's menu it can be quite frustrating.",5,202,14.3.0,2021-12-04 00:44:44,"Hi,Thank you for the review. If you have any concern please send it via 0777678678 to our WhatsApp team for better assistance.
",2021-12-04 00:53:53,most_relevant,net.omobio.dialogsc
gp:AOqpTOGV-F8Jt6kV6S0gNfHJj1KX_AhzaJrBZ36NwCm5XAX4XY3U4NuhRBrOl2av_E-BLeJOuVMvRaGQAgYHdA,sajeewa kandasamy,https://play-lh.googleusercontent.com/a-/AOh14GjXIKZXZVEhTBaHOQf57blcuElgzsr19VSjKQd7eQ,Very good app. Helped me a lot during pandemic n lockdown time. Also I am helping all my colleagues who comes to me for their dialog reloads.,5,7,15.0.0,2022-02-26 05:56:25,"Hi, Thanks for the 5-star rating Please share the app with your friends too",2022-02-26 06:07:52,most_relevant,net.omobio.dialogsc
gp:AOqpTOGTq51q973I1AGgaX_EJEGWKqG03j9rdLGggsM_RmjzQqtTTZ3sqKWHaYY6aDS9oumUMCjbtq58L4l9IQ,Sudesh Wijesinghe,https://play-lh.googleusercontent.com/a-/AOh14GjaBsgfFFpbxRsHaMWzA83snSvzM20Rh4EfKNNoiYQ,The latest version is super fast compared to the previous version. Thank you for fixing the slowness. 👍,5,15,15.0.0,2022-03-03 02:15:36,"Hi, Thank you very much for your recommendation, and we sincerely value your feedback. And we are happy to serve you as the #1 network in the country :)",2021-09-10 04:11:24,most_relevant,net.omobio.dialogsc
gp:AOqpTOEE1yvejbl4LKVescw8ARJYQLPQ5dAaCuYyT7Hydp9Cut3I4xdtgHOoyrm0DM63ugeRVXSGSdhRvLy-XQ,Ranga wijerathna,https://play-lh.googleusercontent.com/a-/AOh14Ghv38ykWarm6qOnW7TOHOwRZjxKcgDytPjUzSKwQQ,"Its very useful for me Thank you I said about this app But totally,dialog does not fair for their customers I had lots of bad experiences with dialog Just try do your best for ur kings ( customers Because you are the best Keep it up",5,0,15.0.0,2022-03-19 19:59:46,"Hi, Thank you for rating the app. If you are having any concerns related to dialog services, Please share the relevant concern details via Dialog WhatsApp > 0777678678 to check and assist you on the same.",2022-03-19 20:16:54,most_relevant,net.omobio.dialogsc
gp:AOqpTOFEFMpNPr7GNLzQhotqLmtldv_3hytJCrjiIYdyZ8ngs1kyph77Dd157TP-sXuEowRzJWObf2pA3Jh4qg,Thilanka Deshan,https://play-lh.googleusercontent.com/a-/AOh14Ghn4grNm9Tii1ljp5Y9nrp1BBE1LP5piOme93q7LQ,App with usefull features for dialog products. App functions are very reliable and quick.,5,2,15.0.0,2022-03-20 02:52:11,"Hi Deshan,Thanks for the 5-star rating 👍 Please share the app with your friends too 🙂",2022-03-20 03:08:02,most_relevant,net.omobio.dialogsc
gp:AOqpTOHxODbxscfv1sc5S_UdDd4WL9mmc92aIZg1PE7jeJ7z_isbSijxy5RzyaIZYVVqvOiHstca914fI4PEHQ,Wikrama Singhe,https://play-lh.googleusercontent.com/a/AATXAJw8BPDE-r-IH2tb4XKQAmSW4zVaEFYeimmUQk8Z=mo,"This app is good app. Because we can know our money balance,data balance and aouther. We can reload our self. Hmmmm. This app is very helpful . Thank you. But this app is slowly.",5,7,15.0.0,2022-02-27 15:01:20,"HI, thank you very much for your rating and feedback.",2022-02-27 15:08:44,most_relevant,net.omobio.dialogsc
gp:AOqpTOG7n-DaiRExCB6HEfY21dVcvZ8VVkv8kpsa8rbeDRfbz3Px3npcr0nD6K4sw44rQ7XQd9yK2SjT--fsOA,apex venom,https://play-lh.googleusercontent.com/a/AATXAJxjnIl3QWvf07dMcpbLjKKFwI0cMSUuo0GoiACs=mo,Dialog is not a bad service provider but you nees to improve your digital inputs like this app. If this app work like this your customer satisfaction is going down like how i go down on ur girl. XP,5,1,15.0.0,2022-02-14 11:17:58,"Hi, thank you very much for your rating and feedback. If you have any concern kindly let us know via WhatsApp on 0777678678 in order to check and assist you on the same.",2022-02-14 11:35:54,most_relevant,net.omobio.dialogsc
gp:AOqpTOFTvh0wiFX8vuuxjomrZ8oPRs7MEZsFOZeN7v9isaMjdWn6YDxwDZ16jXIjxJgSmI-kdyqIfxJMUW5W4A,Kingston Haran,https://play-lh.googleusercontent.com/a-/AOh14Ghxwk3Sl_Y1K0CoXrertJZPc9dIcARZwef1fFLU,This is such a greap app. But I have a important request. Please remove speed limit to time based packages. Remove only for 1hr and 4hr. Because we really want it. Remove speed limit. This is our humble request. 🙏🏻🙏🏻🙏🏻,5,0,14.3.0,2022-03-08 00:52:28,"Hi, Thank you for taking the time to review us and we sincerely value your feedback. If you have any concerns reach us via WhatsApp hotline (777678678) Our team will be happy to assist you :)",2022-03-08 01:11:19,most_relevant,net.omobio.dialogsc
gp:AOqpTOHKxgOeBBd6No_A123Snctyg-JVW8mIHTU1PbzyOrgOK9XPJMePy0z73uj_nKRvnDca8o11BsIKvmyiqg,Logehan,https://play-lh.googleusercontent.com/a/AATXAJwGMYxSYL9HrSt8u_JvVT2gOsy5_pzKqpDbm8xW=mo,Everything is good! But for an urgent we cant access my dialog in a fast paced manner! Its bloody damn slow! Try to make it workfast guys! Otherwise im happy with dialog!,5,3,14.3.0,2022-01-28 13:21:46,"Hi Logehan !


we are working on the latest update to enhance the speed and performance of the MyDialog app. Please keep updating the MyDialog app for enhanced performance. Thanks for the 5-star rating Please share the app with your friends too😊",2022-01-28 13:50:49,most_relevant,net.omobio.dialogsc
gp:AOqpTOGcogbTkYolszkaBs5FTYcANYoKi3kTermMq3ZMSqwnlhf61_M2DOQGLNwb6ndIpUAr3z-tWrhxmwPWeQ,Priyankari MacDowell,https://play-lh.googleusercontent.com/a/AATXAJzHFMX4Ca_HFe6ee_VJWfUWgndyTkjgRnjMtgGh=mo,I had issue with downloading the app but after I did a review of dialog contact and app was downloaded without an issue. Thank you dialog,5,0,14.3.0,2022-02-03 05:14:50,"Hi, Thanks for the 5-star rating Please share the app with your friends too",2022-02-03 05:28:36,most_relevant,net.omobio.dialogsc
gp:AOqpTOFiFXlDrUcGE4vd5aCVGj1u14pRrQXf4eCw5nCnfIsEufVlQLE0GCgiwoGB043i82enX2PRTntrsiK8uA,mathu vakee officiall channel,https://play-lh.googleusercontent.com/a-/AOh14GgTMjeOzIwkWzZSPHSqzilKwADaxnOq5R13nY3TLg,More time is slowly working. Bt I love too much dialogue network so I give 5 star 😍,5,0,15.0.0,2022-03-11 21:37:31,"Hi, Thank you for the review. We appreciate the feedback. we are continuously working to improve the speed and the stability of the app . For any concerns, please reach us via Dialog WhatsApp > 0777678678 to assist you on the same.",2022-03-11 21:56:54,most_relevant,net.omobio.dialogsc
gp:AOqpTOF0m3Ea6X4vnXZkZKfqafiHjruqF3XpnoaZTFdz_kTQEPquFsH_lWZ7iGEzJf4x7Ox-tKoqTJvEpbEWCA,Kalinga Perera,https://play-lh.googleusercontent.com/a-/AOh14GjdRNYkTaf9IbpU3H_840eYBuq_FVC7XWSb5aIbsg,User friendly. It's really convenient & sound good.,5,0,15.0.0,2022-03-02 17:47:30,"Hi, Thank you so much for the rating and feedback. :)",2022-03-02 18:02:22,most_relevant,net.omobio.dialogsc
gp:AOqpTOG2MMiWKfirprIicdp5wxWu8zgNzcAzwPWo2I-b7-yT88d3WiWtzWRoGdhg5wEVWsu2JvmLsKPEBA1m-Q,Thisas Weerakkody,https://play-lh.googleusercontent.com/a-/AOh14GgrGyda18Kb-WRD2NHJLkuvOjtMlkN3xl6-UDrzNw,"This is the best network app ever. Because in other Apps like Mobitel, Hutch they are very slow at loading and dosen't show the true amount of data. So I can give this app five stars. Love it so much.",5,1,14.3.0,2021-12-30 03:15:27,"Hi, Thank you for the kind words .
",2021-12-30 03:23:16,most_relevant,net.omobio.dialogsc
gp:AOqpTOHKPM11MploEFRLoVSnxOXlgWCUYr9ZqKprJ5NLkr4MUaScCy4X2V3wdIKerZfuzTd-GD9_AzCp9m3nHw,Nuwan Atapattu,https://play-lh.googleusercontent.com/a-/AOh14GjvFDZF5hZpVA3nvIGZSS_I-7SVqhLpXbawDqm3tQ,Very slow app ever used. All the time it takes longer time to upload the results . All the time its same not responding like others. Its a big issue,5,4,14.3.0,2021-12-28 05:44:05,"Hi, Thanks for the 5-star rating Please share the app with your friends too",2021-12-28 05:59:41,most_relevant,net.omobio.dialogsc
gp:AOqpTOHTjfsd3WF0qUK8JxKa9HsPKau2AbhRYzxqWSuDTjwwMYv3B11IhS9dWJ95Yn5yeiUZiICKyVy5jfBk2A,Aashique Ali,https://play-lh.googleusercontent.com/a-/AOh14GjKXcAlgadFfRs5XW2gAP3jZjMwDb1YjA2oP-5Guw,This app is very useful and helpful Thank you Dialog!,5,0,15.0.0,2022-03-19 09:18:13,"Hi Aashique, Thanks for the 5-star rating 👍 Please share the app with your friends too 🙂",2022-03-19 09:33:32,most_relevant,net.omobio.dialogsc
gp:AOqpTOGz_66xc-J4TJa3Lkkeku2IJJdN9aP12kown7TmO7dlyZyA00tru9GXUpbIKdEgjWOHFMh966JCb1JzJA,Stefan Hansen,https://play-lh.googleusercontent.com/a-/AOh14GiOKTkklTrR-hEBMhqQbl7FIAq-85hg71KfDeTjcA,Quite good app. Has worked perfectly in Sri Lanka so far.,5,0,15.0.0,2022-03-12 15:08:45,"Hi Stefan!

Thanks for the 5-star rating Please share the app with your friends too😊
",2022-03-12 15:21:12,most_relevant,net.omobio.dialogsc
gp:AOqpTOEQaVaVJkryX-Sgymg8riNjIvm89FRGvOQmKmvc3jGgtYe1W5YmWHsKX7ujfw0B3PYdTXC9aAAEvckHbg,Krishantha Herath,https://play-lh.googleusercontent.com/a-/AOh14GjZrS35fEE3Tu6zTZU1dHDjVg5jhl2DIl1tWIKGkA,"Hey, if your self care app doesn't work, change your date and time as ""Automatic"". It will work 100%...",5,5,14.2.2,2021-11-03 04:45:38,"Hi, Thanks for the 5-star rating Please share the app with your friends too",2021-11-03 04:51:26,most_relevant,net.omobio.dialogsc
gp:AOqpTOHa-1Qihnc8DLExCDMVjSNCJDJEClICYCDO2d8EojjazVuxdDxlRZscA1rlwOZ1sE5aBjC5YCSwiYrMqQ,Yogavacara Siddhattha,https://play-lh.googleusercontent.com/a/AATXAJx-N--GUHqY6o_tAmSB9KSzeeSaj0ljRxdPQJq_=mo,Beautiful app. Best in the country who provide internet facilities. You can manage your money and data easily. These days bit shaky but still the best app. One improvement I would like to suggest is that you can't manage your packages as you wish. If one has taken few packages as one time and if there is a button of on & off after each package then you can choose the package you don't want at present and switch on one you want. It will be very helpful.,5,140,12.1.0,2021-01-29 06:54:05,"Hi, Thank you very much for your recommendation, and we sincerely value your feedback. And we are happy to serve you as the #1 network in the country. We will consider the request and there will be features which will make your further easier. Thank you for being with dialog :)",2021-01-29 07:03:39,most_relevant,net.omobio.dialogsc
gp:AOqpTOE-D9a6tAJNb86QbBErZLR07_V9BGEC0zwhopgLDlZjHr-XlZ078c0unWptVSy4QJ9ZHGJisGOMnw7JPA,Eben Norton,https://play-lh.googleusercontent.com/a-/AOh14GioEGifOHt6Q2jDpdN1AQ07QZyc2u2oMQ6ax6w0NA,"Think it has what I need. I'm not that much of an expert in the modern technology, but the app is good. But I noticed that the App is very slow.",5,1,14.3.0,2021-12-11 03:53:13,"Hi Eben, thank you very much for the review. We really really appreciate it.",2021-12-11 04:08:32,most_relevant,net.omobio.dialogsc
gp:AOqpTOHOPoUDY_P5re-KGBPEwKO84jh3Zl2M20NiEWriTbm93sEV1sAmL8kZlGTBNUBlNDDe1K2LbadePezwoA,Sunil Rupasinghe,https://play-lh.googleusercontent.com/a-/AOh14GiKCUH4AtIbi90Uy24tYBROkvP_kY3YjUIOT4nI,"Hi Dialog, This is a better fast and useful app.Then, I got 5 GB bonus anytime data in a week for my home broadband,.Thank you Dialog 😀🙏🙏",5,4,14.2.2,2021-11-24 00:59:15,"Hi, Thank you for the kind words .
",2021-11-24 01:02:59,most_relevant,net.omobio.dialogsc
gp:AOqpTOGjMmiFbMa30pa7oneVve7HWl1uKjLfzJ5NlkFWJ8HpB5No3A_Gw9O-Egw2jWAIMhXD51l1WW3lH2YH5A,dyso delima,https://play-lh.googleusercontent.com/a-/AOh14Giefw8iXDaKXSZeANPuZZwiLIPBViOM3NbgRwC6hg,Colourful*easy to use*many features. Awesome 👌,5,0,15.0.0,2022-03-02 15:54:34,"Hi, Thank you for the review. We appreciate the feedback.",2022-03-02 16:15:03,most_relevant,net.omobio.dialogsc
gp:AOqpTOGv8MI---fa31QzJHzA73fyahJgY7GHecmJrin_iWQp010BHyLDaEafUrhdxgsk3S2gRicedEliespnaw,Ashraffl9ll7l Nazim,https://play-lh.googleusercontent.com/a/AATXAJzs3g0uXAuSNUOxfhh2OIABGpuTkRSGEYAVEO0p=mo,Good service by Dialog as always,5,0,15.0.0,2022-03-27 12:49:46,"Hi, thank you very much for your rating and feedback.",2022-03-27 13:03:44,most_relevant,net.omobio.dialogsc
gp:AOqpTOEZLntVbGfZ1miKDo7erSMZYW0K7_ITQ1hadIArvd1mgr2vbIfy1WL-0e_sPJVdKwoUJk-j1UVEN044Sw,Lahiru Imesh,https://play-lh.googleusercontent.com/a-/AOh14Gh4Yt8o-IGOfIiZFgvcOsiWByiTavPP8Y12vG06,Best application very useful..but it has some bugs..I hope to the bugs will be fixed.,5,3,14.3.0,2021-11-30 16:19:50,"Hi, thank you very much for your rating and feedback. If you have any concern kindly let us know via WhatsApp on 777678678 in order to check and assist you on the same.",2021-11-30 16:29:51,most_relevant,net.omobio.dialogsc
gp:AOqpTOE6iOT3hj-fUi9JjoQyHZZ2khKVFhxT7MzQgsAJFgwM1LUS6GGpPCMBFMqt_GbHibGXS3rFQ2RQo_EpCQ,Sathuja Nimsara,https://play-lh.googleusercontent.com/a-/AOh14GgC0eY0mqfaEhZLFpx-G8VHcWxwVResU3inmqEO,"Great app, but do not like this app autoback and crash",5,0,15.0.0,2022-02-15 06:34:47,"Hi Sathuja, Thank you very much for the review. kindly reach us via our WhatsApp hotline (0777678678) in order for us to check on the concern you rasied.",2022-02-15 06:46:28,most_relevant,net.omobio.dialogsc
gp:AOqpTOH0T4HjCk9-PeI6KOau0BuBuP8GAzY0UyaeDodcB7ZGl8Qk3Ar9DpjRZJomHUcS2qzdII1mI3JjMkhJXg,Himaya Laksadi,https://play-lh.googleusercontent.com/a-/AOh14GhD-RLi4pW9ABcRLPc_QEN1XSCmUiCsbmC_0vlZ,"good app but there is'nt 107 whatsapp , facebook pacage in my dialog app",5,0,15.0.0,2022-03-03 04:36:09,"Hi, Kindly note that the Rs. 107 package is no longer available for activation. However, You can activate the available Rs. 97, Rs. 98, Rs. 105 and Rs. 347 Fun Blaster packages to enjoy a worry free Social Media Experience on Facebook, Instagram, WhatsApp, YouTube and Spotify.
https://www.dialog.lk/mobile-broadband-prepaid-packages#funblaster
",2022-03-03 05:05:13,most_relevant,net.omobio.dialogsc
gp:AOqpTOFQKgwMdMrz5QyCzR6f3GznmjfIJdWBafKTjZLrOb2xKhud4-TpIc2-OcBxF3s-hTURn_MpFab72AH_Ig,Rohana Nuwan,https://play-lh.googleusercontent.com/a/AATXAJyNRusa1MP-jpcyzNRz068mZaiglOc88VsRBZwi=mo,easy and fast to use,5,0,15.0.0,2022-04-01 17:49:13,"Hi Rohana!

Thanks for the 5-star rating Please share the app with your friends too😊",2022-04-01 18:00:15,most_relevant,net.omobio.dialogsc
gp:AOqpTOHq7yFS3idNoYMgeQFM326q2KDqoCOaUuqMHfXs5rxlNVzCN7azwZdGH9ZsXO41YIhRudjs5GpjrTJo5g,Shamrah Ahmed,https://play-lh.googleusercontent.com/a-/AOh14GiathOFNR7udv1TyYov6FZ-TzkIIheDjTUmHrYUEQg,"Simple, straightforward and easy. I've read comments that day otherwise, but as for me, it's very practical, and never had any issues. What's needed can be done easily and it's easy to track everything. Definitely can be better and trust Dialog will improve it further. As an expat, definitely very handy.",5,48,14.2.1,2021-09-15 14:16:46,"Hi Shamrah, Please do accept our humble apologies for the inconvenience caused, we would appreciate it if you could share more details of any incidents via email to service@dialog.lk. Our technical team will be happy to assist you. We hope you'll reconsider giving us a better rating 🙂",2021-09-15 15:34:21,most_relevant,net.omobio.dialogsc
gp:AOqpTOEIljNaSah8lU5otNzdsOq2MtMIpum3pH1uhW9ufMUFslCB9n-DCeE1rOW6TDlwU4lvmfUR6nCM6d-BSg,Channel S-Media,https://play-lh.googleusercontent.com/a-/AOh14Gj30vTMpA22jXsLkAKXZ_K5XT2S2Zm_1eYn7vUYnA,"I updated MyDialog app and now it doesn't open. I uninstalled the app and reinstalled, but the issue is the same. My phone has the andorid latest version. I made an inquiry but still nothing has been happened. So disappointed 😣😣😣. Please do something about this Dialog 🙏 Just now it was fixed by the Dialog technical team. They said it's a common issue has occurred during updating the app within the time frame. Anyway really appreciate your support 🙏🙏",5,69,14.2.1,2021-08-27 05:16:25,You are most welcome :) If you have any concerns reach us via WhatsApp hotline (777678678). Our team will be happy to assist you :),2021-08-27 05:28:55,most_relevant,net.omobio.dialogsc
gp:AOqpTOE6EuAY1tLBl1LnjajBMqW_u7z5A3Ssh6XE5tPsbfk_uwkfM9fE-Pt3c07lTKkdcY4HlqeDUW6DQmfbhg,fazlan khan,https://play-lh.googleusercontent.com/a-/AOh14GhTRu-7T3UMm0ir9jpxeWYj1_97fyc5OLoz8Dw0,"It's easy to use for me it's better than other services providers.app is user friendly. Small bug fixing are there. Payments are quick. In previous I also got payment error problem. But now it's ok after saving my debit card in the app, just need to click on quick pay only with the amount. Payments done..",5,25,11.1.1,2020-11-02 05:03:21,"Hi fazlan, Thank you so much for the valuable feedback and for the 5 star rating :). Kindly let us know your concern via the WhatsApp on 777678678 and in order to get the request proceed please type “agent” to get touch with the live agent.",2020-11-02 08:49:59,most_relevant,net.omobio.dialogsc
